Model,Stochastic Type,Sensitive Activities,Background Size,Confidence Privacy,Upper CC,Lower CC,Max C
IMf20_,BillClintonEstimator,"('Appeal_to_Judge', 'Insert_Date_Appeal_to_Prefecture', 'Notify_Result_Appeal_to_Offender', 'Receive_Result_Appeal_from_Prefecture', 'Send_Appeal_to_Prefecture')",1,0.03703657327117946,0.22221943962707674,6,0.5
IMf20_,BillClintonEstimator,"('Appeal_to_Judge', 'Insert_Date_Appeal_to_Prefecture', 'Notify_Result_Appeal_to_Offender', 'Receive_Result_Appeal_from_Prefecture', 'Send_Appeal_to_Prefecture')",2,0.05819936682850425,1.2221867033985891,21,0.5
IMf20_,BillClintonEstimator,"('Appeal_to_Judge', 'Insert_Date_Appeal_to_Prefecture', 'Notify_Result_Appeal_to_Offender', 'Receive_Result_Appeal_from_Prefecture', 'Send_Appeal_to_Prefecture')",3,0.07316757986546883,2.999870774484222,41,0.5000000000000001
IMf20_,BillClintonEstimator,"('Appeal_to_Judge', 'Insert_Date_Appeal_to_Prefecture', 'Notify_Result_Appeal_to_Offender', 'Receive_Result_Appeal_from_Prefecture', 'Send_Appeal_to_Prefecture')",4,0.08134488930570978,4.555313801119747,56,0.5000000000000001
IMf20_,AlignmentEstimator,"('Appeal_to_Judge', 'Insert_Date_Appeal_to_Prefecture', 'Notify_Result_Appeal_to_Offender', 'Receive_Result_Appeal_from_Prefecture', 'Send_Appeal_to_Prefecture')",1,0.02563403411840702,0.15380420471044212,6,0.0016694974137265498
IMf20_,AlignmentEstimator,"('Appeal_to_Judge', 'Insert_Date_Appeal_to_Prefecture', 'Notify_Result_Appeal_to_Offender', 'Receive_Result_Appeal_from_Prefecture', 'Send_Appeal_to_Prefecture')",2,0.022102849286558163,0.4641598350177214,21,0.0016694974137265502
IMf20_,AlignmentEstimator,"('Appeal_to_Judge', 'Insert_Date_Appeal_to_Prefecture', 'Notify_Result_Appeal_to_Offender', 'Receive_Result_Appeal_from_Prefecture', 'Send_Appeal_to_Prefecture')",3,0.01654724014611478,0.6784368459907061,41,0.00166949741372655
IMf20_,AlignmentEstimator,"('Appeal_to_Judge', 'Insert_Date_Appeal_to_Prefecture', 'Notify_Result_Appeal_to_Offender', 'Receive_Result_Appeal_from_Prefecture', 'Send_Appeal_to_Prefecture')",4,0.013308819334971713,0.7452938827584159,56,0.00166949741372655
IM_,BillClintonEstimator,"('Appeal_to_Judge', 'Insert_Date_Appeal_to_Prefecture', 'Notify_Result_Appeal_to_Offender', 'Receive_Result_Appeal_from_Prefecture', 'Send_Appeal_to_Prefecture')",1,0.17708228986015398,1.062493739160924,6,0.999761279541657
IM_,BillClintonEstimator,"('Appeal_to_Judge', 'Insert_Date_Appeal_to_Prefecture', 'Notify_Result_Appeal_to_Offender', 'Receive_Result_Appeal_from_Prefecture', 'Send_Appeal_to_Prefecture')",2,0.22990706174564185,4.828048296658479,21,0.9997612795416569
IM_,AlignmentEstimator,"('Appeal_to_Judge', 'Insert_Date_Appeal_to_Prefecture', 'Notify_Result_Appeal_to_Offender', 'Receive_Result_Appeal_from_Prefecture', 'Send_Appeal_to_Prefecture')",1,0.06185680316996172,0.3711408190197703,6,0.04027426505236231
IM_,AlignmentEstimator,"('Appeal_to_Judge', 'Insert_Date_Appeal_to_Prefecture', 'Notify_Result_Appeal_to_Offender', 'Receive_Result_Appeal_from_Prefecture', 'Send_Appeal_to_Prefecture')",2,0.061185490495074275,1.2848953003965597,21,0.040274265052362326
