Model,Stochastic Type,Sensitive Activities,Background Size,Confidence Privacy,Upper CC,Lower CC,Max C
IMf20_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",1,0.22211186802948366,1.9990068122653528,9,0.9999830548683365
IMf20_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",2,0.3183168821424136,14.324259696408612,45,0.9999830548683365
IMf20_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",3,0.37352427218255063,48.18463111154903,129,0.9999830548683365
IMf20_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",4,0.40180673116888993,102.46071644806693,255,0.9999830548683366
IMf20_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",1,0.4504962387969875,4.054466149172888,9,0.8959537572254336
IMf20_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",2,0.4907838335221189,22.08527250849535,45,0.8959537572254339
IMf20_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",3,0.4443655266684975,57.32315294023618,129,0.8959537572254339
IMf20_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",4,0.38019174435244896,96.94889480987449,255,0.8959537572254339
Alpha+_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",1,1.6434602192104412e-32,9.860761315262646e-32,6,1.0000000000000002
Alpha+_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",2,9.391201252631092e-33,1.9721522630525295e-31,21,1.0000000000000002
Alpha+_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",3,7.215191206289742e-33,2.9582283945787943e-31,41,1.0000000000000002
Alpha+_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",4,6.162975822039155e-33,3.4512664603419266e-31,56,1.0000000000000002
Alpha+_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",1,0.0,0.0,0,0.0
Alpha+_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",2,0.0,0.0,0,0.0
Alpha+_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",3,0.0,0.0,0,0.0
Alpha+_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",4,0.0,0.0,0,0.0
IM_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",1,0.12491504082843037,1.1242353674558734,9,0.9999830548683365
IM_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",2,0.12695194751353542,5.712837638109094,45,0.9999830548683369
IM_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",1,0.02306128431468368,0.20755155883215312,9,0.39245195185209825
IM_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",2,0.013457305264287105,0.6055787368929197,45,0.3924519518520984
Heuristic_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",1,0.0,0.0,0,0.0
Heuristic_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",2,0.0,0.0,0,0.0
Heuristic_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",3,0.0,0.0,0,0.0
Flower_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",1,0.07364600914662253,0.6628140823196028,9,0.21020854149190257
Flower_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",2,0.022710542180197576,1.021974398108891,45,0.31531281223785385
Flower_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",3,0.00917628915721741,1.1837413012810458,129,0.4204170829838052
Flower_,BillClintonEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",4,0.004854996032280748,1.2380239882315907,255,0.5255213537297565
Flower_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",1,0.036650795508311185,0.32985715957480066,9,0.16580411328388403
Flower_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",2,0.009999693260170393,0.44998619670766765,45,0.2487061699258261
Flower_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",3,0.003759186864014747,0.4849351054579024,129,0.3316082265677681
Flower_,AlignmentEstimator,"('Send_for_Credit_Collection', 'Appeal_to_Judge')",4,0.0019309604064733762,0.4923949036507109,255,0.4145102832097102
